"date,""time"",""lon"",""lat"",""datetime"",""quality"",""step_speed_corrected"",""step_speed"",""diff_time"",""step_direction"",""gaps"",""dist_colony"",""trip"",""IDbird"",""trip_ID"""
"2015-07-08,""07:55:01"",-29.34585,0.916772,2015-07-08 07:55:01,0,0,0.22214183011013,1,3.03759435382744e-08,0,87.3613326859679,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:02"",-29.34585,0.916773,2015-07-08 07:55:02,0,0,0.11108513439062,1,-89.9999999829136,0,87.4703818494834,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:03"",-1.545848,0.916775,2015-07-08 07:55:03,0,0,3087763.68480447,1,89.7731281803499,0,3087788.46915822,1,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_1"""
"2015-07-08,""07:55:04"",-29.34585,0.916778,2015-07-08 07:55:04,0,0,3087763.65248477,1,-179.546253721436,0,88.0157040596003,1,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_1"""
"2015-07-08,""07:55:05"",-29.345855,0.91678,2015-07-08 07:55:05,0,0,0.598145728634503,1,21.577064466171,0,88.130691055862,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:06"",-29.345862,0.916783,2015-07-08 07:55:06,0,0,0.845907659999983,1,1.39730751454397,0,88.3201086674146,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:07"",-29.34586,0.916783,2015-07-08 07:55:07,0,0,0.222141821482209,1,156.798753543285,0,88.3589319927594,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:08"",-29.345865,0.916785,2015-07-08 07:55:08,0,0,0.598145718185272,1,-158.196061034164,0,88.4818393144877,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:09"",-29.345867,0.916785,2015-07-08 07:55:09,0,0,0.222141819518896,1,-21.8039389316629,0,88.4444648175773,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:10"",-29.345868,0.916783,2015-07-08 07:55:10,0,0,0.248387544639078,1,-63.43788277221,0,88.2068929190186,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:11"",-29.345868,0.916785,2015-07-08 07:55:11,0,0,0.222170260124697,1,153.437882755124,0,88.425980919051,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:14"",-29.345867,0.916788,2015-07-08 07:55:14,0,0,0.117092508405366,3,18.4327483739522,2,88.7730571232559,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:15"",-29.345868,0.916788,2015-07-08 07:55:15,0,0,0.111070908780219,1,-108.432748362561,0,88.7546416568751,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:16"",-29.345868,0.916783,2015-07-08 07:55:16,0,0,0.555425653942264,1,-90.000000011391,0,88.2068929190186,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:17"",-29.345868,0.91678,2015-07-08 07:55:17,0,0,0.33325539561125,1,0,0,87.8782899433034,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:18"",-29.345868,0.916778,2015-07-08 07:55:18,0,0,0.222170265193868,1,0,0,87.6592408116257,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:19"",-29.345868,0.916777,2015-07-08 07:55:19,0,0,0.111085132958137,1,0,0,87.5497221453821,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:20"",-29.345867,0.916775,2015-07-08 07:55:20,0,0,0.248387551211285,1,-26.5621172983572,0,87.3494123566781,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:22"",-29.345872,0.916773,2015-07-08 07:55:22,0,0,0.299072871484517,2,94.7581784845663,1,87.0380132706865,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
